Article,Journal
8253,Class.Quant.Grav.
9910261,Phys.Rev.
9402056,Nucl.Phys.
9801176,Phys.Rev.
9607048,Int.J.Mod.Phys.
9910067,Phys.Lett.
9911160,Phys.Rev.
6232,JHEP
1214,Nucl.Phys.
9904162,Nucl.Phys.
207145,JHEP
3139,Phys.Rev.Lett.
11223,Phys.Rev.
9705016,Int.J.Mod.Phys.
206107,Nucl.Phys.
9605195,Mod.Phys.Lett.
9707078,Mod.Phys.Lett.
9808042,Commun.Math.Phys.
9206056,Nucl.
9311062,Nucl.Phys.
9202072,Int.J.Mod.Phys.
9611171,Phys.Rev.
9804144,Mod.Phys.Lett.
2049,J.Phys.
9310140,J.Math.Phys.
6122,JHEP
9307174,Nucl.
9402146,Mod.Phys.Lett.
9604166,Nucl.Phys.
2077,Phys.Lett.
9704049,Int.J.Mod.Phys.
9808146,Mod.Phys.Lett.
9710215,Nucl.Phys.Proc.Suppl.
9307107,Annals
9801042,Phys.Rev.Lett.
9310080,Phys.Lett.
9802197,Phys.Lett.
9310192,J.Math.Phys.
110255,Int.J.Mod.Phys.
3148,Phys.Rev.
9710051,Nucl.Phys.
9701102,J.Phys.
11225,JHEP
9709160,Nucl.Phys.Proc.Suppl.
9601057,Nucl.Phys.
9602104,Z.Phys.
208146,Nucl.Phys.
201037,JHEP
9412110,Int.J.Mod.Phys.
9904037,Phys.Rev.
9704111,Commun.Math.Phys.
9903195,Adv.Theor.Math.Phys.
12021,Phys.Lett.
9701052,Nucl.Phys.Proc.Suppl.
9801164,Prog.Theor.Phys.
107128,Phys.Rev.Lett.
9703094,Phys.Lett.
9410084,Phys.Lett.
207161,Nucl.Phys.
9308023,Phys.Rev.
9709072,Nucl.Phys.
9304010,Prog.Theor.Phys.
111213,Mod.Phys.Lett.
9606139,Nucl.Phys.
103013,JHEP
9602065,Phys.Lett.
9501101,Phys.Rev.
9902188,Phys.Rev.
108080,Phys.Lett.
5171,Class.Quant.Grav.
9404098,Nucl.Phys.
204197,Phys.Rev.
9802085,Prog.Theor.Phys.
9806202,Phys.Rev.
9301099,Nucl.Phys.
9308147,Phys.Lett.
9712025,Phys.Rev.
9607194,Nucl.Phys.
9911053,Mod.Phys.Lett.
9311122,Nucl.Phys.
9912108,JHEP
9512115,Mod.Phys.Lett.
9804139,Phys.Lett.
9812014,Nucl.Phys.
9609080,J.Phys.
9311066,Phys.Rev.
9808094,Phys.Lett.
9910177,Class.Quant.Grav.
9611035,Phys.Lett.
8194,JHEP
9802160,Int.J.Mod.Phys.
9311157,Phys.Lett.
9704153,Phys.Rev.
9806008,Nucl.Phys.
9604054,Phys.Rev.
9401096,Nucl.Phys.
9408014,Nucl.Phys.
7039,Phys.Lett.
9811170,Phys.Lett.
9807064,Phys.Lett.
11226,JHEP
210240,JHEP
105065,Mod.Phys.Lett.
12091,Phys.Rev.
112189,JHEP
205160,Nucl.Phys.
9203062,Mod.
9506147,Nucl.Phys.
9707183,Phys.Lett.
104238,Nucl.Phys.
203245,Phys.
9807004,Eur.Phys.J.
9502069,Phys.Rev.
9907100,JHEP
9904198,Phys.Lett.
9601125,Phys.Rev.
9901054,J.Math.Phys.
9608014,J.Math.Phys.
11290,Phys.Rev.
109015,Phys.Lett.
9307073,Nucl.
3001,Int.J.Mod.Phys.
9906212,Phys.Lett.
9705078,Nucl.Phys.Proc.Suppl.
103189,Eur.Phys.J.
9601101,Phys.Rev.
9406212,Phys.Rev.
9411124,Phys.Lett.
106057,J.Phys.
9504109,Int.J.Mod.Phys.
9610083,Mod.Phys.Lett.
9510215,Phys.Lett.
9610219,Int.J.Mod.Phys.
110085,JHEP
9904146,Phys.Lett.
9704151,Nucl.Phys.
9901164,Nucl.Phys.
9906186,J.Phys.
9808114,Phys.Lett.
9154,Annals
9907206,Phys.Lett.
9910107,Phys.Rev.Lett.
2075,JHEP
12123,J.Geom.Phys.
9605027,Phys.Rev.
9208069,Nucl.
9201079,Commun.Math.Phys.
103085,Phys.Lett.
9901111,Phys.Lett.
9703186,Phys.Lett.
9303060,Phys.
9205011,Phys.Rev.Lett.
9910125,JHEP
9902142,Phys.Lett.
110114,Int.J.Mod.Phys.
206124,Phys.Rev.
9703019,J.Phys.
9303045,Phys.Lett.
112119,Nucl.Phys.
1090,Phys.Lett.
9612042,Nucl.Phys.
9206066,Phys.
9908129,JHEP
9807157,Phys.Lett.
9704176,Phys.Rev.Lett.
1084,JHEP
9707115,Nucl.Phys.
9307102,J.Phys.
9911184,Mod.Phys.Lett.
11287,JHEP
9901114,Phys.Rev.
9706165,Phys.Lett.
9701093,Nucl.Phys.
9607227,Phys.Lett.
205288,JHEP
9707106,Int.J.Theor.Phys.
110274,Class.Quant.Grav.
9804013,Nucl.Phys.
9502135,Phys.Lett.
9202011,Nucl.Phys.
9809118,Phys.Lett.
9907106,Nucl.Phys.
9911238,Nucl.Phys.
205134,Phys.Lett.
9710044,Nucl.Phys.
9206033,Phys.
9712199,Phys.Lett.
9609225,Phys.Rev.
9502119,Phys.Rev.
12128,Int.J.Mod.Phys.
9802047,Nucl.Phys.
9703007,Int.J.Mod.Phys.
9903230,Nucl.Phys.
201025,JHEP
9201019,Phys.
9208038,Int.J.Mod.Phys.
9507012,Phys.Lett.
9811070,Phys.Rev.
9709213,Nucl.Phys.
9507100,Z.Phys.
7094,Phys.Lett.
104229,JHEP
9702172,Commun.Math.Phys.
9711116,Phys.Lett.
4027,Phys.Rev.Lett.
9409001,Mod.Phys.Lett.
9804163,Nucl.Phys.
205228,JHEP
9708124,Phys.Rev.
9609219,Nucl.Phys.
111254,JHEP
9904063,Phys.Lett.
4055,Nucl.Phys.
9411225,Mod.Phys.Lett.
201165,Nucl.Phys.
9503112,Nucl.Phys.
103211,Phys.Rev.
9508082,Phys.Lett.
9910027,Phys.Rev.
9808027,Phys.Rev.
9604016,Nucl.Phys.
9911041,JHEP
208012,Phys.Rev.
9703178,Phys.Rev.
9907017,Phys.Rev.
9809063,JHEP
9402017,Commun.Math.Phys.
9812115,Phys.Lett.
111281,JHEP
9402105,Phys.Rev.
5244,Phys.Lett.
9411238,Int.J.Mod.Phys.
9901034,Phys.Lett.
9903216,Prog.Theor.Phys.
9707028,Phys.Rev.
9611180,Phys.Rev.
9511034,Phys.Lett.
9904211,Int.J.Mod.Phys.
9175,Phys.Rev.
9701054,Nucl.Phys.Proc.Suppl.
9501020,Nucl.Phys.
9810024,JHEP
101179,Phys.Rev.
9406081,Phys.Lett.
9803196,Phys.Rev.Lett.
9803152,Nucl.Phys.
11243,Nucl.Phys.
3273,Phys.Lett.
9801140,Fortsch.Phys.
9812032,Fortsch.Phys.
9804090,Phys.Rev.Lett.
9702105,Phys.Lett.
9503066,J.Math.Phys.
9905033,Phys.Lett.
202107,Class.Quant.Grav.
9402088,Nucl.Phys.
9402149,Prog.Theor.Phys.
9311144,Nucl.Phys.
9912265,Prog.Theor.Phys.
9411003,Mod.Phys.Lett.
10035,Int.J.Theor.Phys.
9409158,Phys.Lett.
9907159,Int.J.Mod.Phys.
9403067,Nucl.Phys.Proc.Suppl.
11007,Phys.Lett.
9710178,Phys.Lett.
9909147,Commun.Math.Phys.
203208,Phys.Lett.
206029,Mod.Phys.Lett.
112010,Nucl.Phys.
9508111,J.Phys.
104064,Nucl.Phys.
9406145,Class.Quant.Grav.
101130,Phys.Lett.
9804063,J.Phys.
9412079,Int.
206134,J.Phys.
9904143,JHEP
9601120,Mod.Phys.Lett.
9805116,Fortsch.Phys.
9702076,Nucl.Phys.
9810092,Nucl.Phys.
9407187,Int.J.Mod.Phys.
9402057,Phys.Rev.
107088,Phys.Rev.
105062,Nucl.Phys.
9803202,Theor.Math.Phys.
9501037,J.Math.Phys.
9912230,Phys.Rev.
9512127,Nucl.Phys.
9811037,Phys.Rev.
9312015,Commun.Math.Phys.
9506178,Phys.Rev.
9601105,J.Math.Phys.
8239,Phys.Rev.
9701042,Phys.Lett.
9511048,Nucl.Phys.Proc.Suppl.
9809076,Phys.Lett.
9606095,J.Phys.
9410206,Nucl.Phys.
9803093,Phys.Lett.
9602120,Nucl.Phys.
102083,Class.Quant.Grav.
205113,J.Math.Phys.
202111,Class.Quant.Grav.
9604028,Phys.Rev.Lett.
9503060,Nucl.
9412012,J.Math.Phys.
9803217,Int.J.Mod.Phys.
9811232,Phys.Rev.
9907072,Nucl.Phys.
101220,Int.J.Mod.Phys.
9402097,Commun.Math.Phys.
9810062,Phys.Rev.Lett.
9806205,Mod.Phys.Lett.
9807161,Nucl.Phys.
9606122,Nucl.Phys.
9209081,Int.J.Mod.Phys.
9912050,J.Math.Phys.
9911243,Phys.Rev.
9810110,Phys.Lett.
9206099,Phys.Lett.
204108,Phys.Lett.
9502122,Phys.Lett.
9909034,Class.Quant.Grav.
9904103,J.Geom.Phys.
9912160,Phys.Rev.
9904019,Int.J.Mod.Phys.
9903105,Phys.Lett.
203234,Phys.Rev.
9312138,Phys.Lett.
12015,Mod.Phys.Lett.
9810116,JHEP
4043,Phys.Rev.
9201042,Phys.
208154,JHEP
104069,Nucl.Phys.
109136,J.Math.Phys.
12199,Nucl.Phys.
9807102,Acta
9811200,Mod.Phys.Lett.
9903183,J.Math.Phys.
9306155,J.Phys.
9801194,Phys.Lett.
9610171,Phys.Rev.
302023,JHEP
101035,Phys.Rev.
205028,Class.Quant.Grav.
105199,JHEP
9502087,Phys.
9812230,Nucl.Phys.
109083,Nucl.
9503029,Phys.Rev.
9904069,Nucl.Phys.
9904191,Phys.Rev.
9812126,Fortsch.Phys.
204249,JHEP
9612106,Phys.Lett.
9901162,Adv.Theor.Math.Phys.
9510083,Commun.Math.Phys.
9308022,Nucl.Phys.
9804069,Nucl.Phys.
9609040,Phys.Lett.
112185,Int.J.Mod.Phys.
11209,J.Math.Phys.
202193,Phys.Rev.
9506105,Mod.
9908042,Prog.Theor.Phys.
9703051,Phys.Lett.
9702147,Commun.Math.Phys.
6033,Nucl.Phys.
110050,JHEP
9707162,Nucl.Phys.
9711155,Phys.Lett.
9412029,Mod.Phys.Lett.
205263,Phys.Lett.
9806007,Phys.Rev.
9506124,Int.J.Mod.Phys.
9310146,Phys.Rev.
9401045,Commun.Math.Phys.
9301106,Phys.
9041,Phys.Rev.
11017,J.Math.Phys.
9503016,Nucl.Phys.
9707232,Nucl.Phys.Proc.Suppl.
9911157,Phys.Lett.
9605016,Nucl.Phys.
203061,JHEP
9511160,Mod.Phys.Lett.
9910262,Phys.Rev.
9911173,JHEP
9303102,Phys.Rev.
9602121,Phys.Rev.
203113,Phys.Lett.
9910234,Nucl.Phys.Proc.Suppl.
104046,JHEP
9811033,Nucl.Phys.
9309008,Phys.Lett.
9911193,Phys.Rev.
12250,Nucl.Phys.
9605045,Int.J.Mod.Phys.
9406150,Phys.Lett.
9605140,Int.J.Mod.Phys.
9908046,Nucl.Phys.
9409046,Phys.Rev.
9607013,Int.J.Mod.Phys.
9608012,Nucl.Phys.
9205090,Mod.Phys.Lett.
204006,J.Phys.
201166,Nucl.Phys.
9806230,Nucl.Phys.
9510116,Phys.Lett.
9609111,Phys.Lett.
9203023,Nucl.Phys.
9047,JHEP
105041,Phys.Lett.
8041,Phys.Lett.
201047,Nucl.Phys.
209188,JHEP
9408067,Phys.Lett.
9912038,Phys.Lett.
1137,Phys.Rev.
210019,J.Phys.
9410152,Nucl.
207117,JHEP
9301091,Mod.Phys.Lett.
9505157,Commun.Math.Phys.
9808061,Phys.Rev.
9702089,Phys.Rev.Lett.
9706202,Int.J.Mod.Phys.
9904160,J.Math.Phys.
204146,Phys.Rev.
109217,Phys.Rev.
206069,JHEP
9302006,Commun.Math.Phys.
9608033,Commun.Math.Phys.
9410001,Nucl.
201029,Phys.Rev.
9601078,Nucl.Phys.
110242,JHEP
205308,Phys.Lett.
9612137,J.Math.Phys.
9303038,Commun.Math.Phys.
9802148,JHEP
4167,JHEP
9610077,Nucl.Phys.
108002,Int.J.Mod.Phys.
201128,Phys.Rev.
210265,Phys.Lett.
4074,Prog.Theor.Phys.
9810152,Nucl.Phys.
9301067,Phys.Lett.
102175,Mod.Phys.Lett.
9304147,Phys.Lett.
9910089,Class.Quant.Grav.
9206113,Phys.Lett.
8112,JHEP
9706122,Phys.Lett.
9510129,Phys.Lett.
9805084,Phys.Lett.
109192,Phys.Lett.
9601053,Phys.Lett.
2100,Nucl.Phys.
9805097,Nucl.Phys.
9411018,Phys.Rev.
2103,JHEP
9905069,Phys.Lett.
9808172,Int.J.Mod.Phys.
9812028,Adv.Theor.Math.Phys.
9209052,Phys.Lett.
9608040,Phys.Lett.
9601123,Nucl.Phys.
9506025,Z.Phys.
9208076,Phys.Lett.
9611127,Phys.Lett.
9905026,Annals
9803012,Phys.Lett.
9105,JHEP
9309105,Nucl.Phys.
9702011,Phys.Rev.
9805175,Phys.Lett.
9912222,Nucl.Phys.
9810244,JHEP
9403176,Nucl.Phys.
104100,JHEP
1056,Adv.Theor.Math.Phys.
7156,Eur.Phys.J.
3052,Phys.Rev.
9706007,Phys.Lett.
9811034,Class.Quant.Grav.
9808153,J.Phys.
105110,Phys.Rev.
9707145,Nucl.Phys.
9203083,Phys.Rev.
9310193,Mod.
9401161,Nucl.Phys.
9612049,Phys.Lett.
9910105,Phys.Rev.
205015,JHEP
9307013,Phys.Lett.
104120,Nucl.Phys.
9309119,Nucl.Phys.
9303025,Phys.
9403025,Prog.Theor.Phys.
107164,JHEP
210176,Phys.Rev.
202094,JHEP
9611067,Phys.Lett.
9504067,Phys.Rev.
201225,Mod.Phys.Lett.
9204099,Phys.Rev.Lett.
9021,Prog.Theor.Phys.
9511104,Nucl.Phys.
10060,JHEP
9508091,Phys.Rev.
9409030,Phys.Lett.
9708072,Int.J.Mod.Phys.
9808104,J.Phys.
9305025,Nucl.Phys.
4138,Phys.Rev.
11079,Phys.Rev.
9703144,Int.J.Mod.Phys.
5175,Mod.Phys.Lett.
9607064,Nucl.Phys.
9212157,Int.
9912028,Phys.Lett.
3107,Mod.Phys.Lett.
9909143,JHEP
9608092,Nucl.Phys.
206247,JHEP
11178,Phys.Lett.
101015,Mod.Phys.Lett.
9502009,Phys.Lett.
106219,Phys.Lett.
9811059,Phys.Rev.
9508009,Phys.Lett.
9707227,Int.J.Mod.Phys.
9310059,Prog.Theor.Phys.
9911107,Phys.Rev.
6056,JHEP
9905172,Phys.Rev.
9511219,Prog.Theor.Phys.
9606176,Nucl.Phys.
9904139,Phys.Rev.
9707210,Mod.Phys.Lett.
9204072,Phys.Rev.
9406201,Phys.Rev.
9712033,Int.J.Mod.Phys.
9512020,Int.J.Mod.Phys.
5113,Phys.Lett.
9504064,Phys.Rev.
211265,JHEP
9810236,Phys.Rev.Lett.
9804161,Prog.Theor.Phys.
9602035,Prog.Theor.Phys.
102129,Nucl.Phys.
9410011,Int.J.Mod.Phys.
9210081,Mod.Phys.Lett.
111171,Phys.Rev.
9308103,Phys.Rev.
9702183,Phys.Lett.
204015,J.Phys.
9212145,Nucl.Phys.
9303129,Int.J.Mod.Phys.
9608160,Z.Phys.
9601163,Commun.Math.Phys.
9901110,Theor.Math.Phys.
9912080,Phys.Lett.
7220,Nucl.Phys.
9709097,Phys.Rev.Lett.
9402050,Int.J.Mod.Phys.
9702164,Phys.Lett.
9509074,Phys.Rev.
9907185,Phys.Rev.
9503198,Commun.Math.Phys.
9403139,Prog.Theor.Phys.
9301129,Nucl.
209061,Class.Quant.Grav.
9806048,Nucl.Phys.
108158,Phys.Rev.
9607147,Phys.Rev.
9201002,Phys.Rev.Lett.
9712041,Eur.Phys.J.
9801030,Nucl.Phys.
9310090,Mod.
9809153,Class.Quant.Grav.
101120,Phys.Rev.
9511139,Int.J.Mod.Phys.
207093,Phys.Lett.
9811208,Adv.Theor.Math.Phys.
9910215,J.Phys.
208143,Mod.Phys.Lett.
9504095,Phys.Lett.
9703208,Phys.Lett.
9607091,Mod.Phys.Lett.
9401105,Nucl.Phys.
9605091,Nucl.Phys.
9808062,Nucl.Phys.
9710107,Phys.Rev.
9508130,J.Phys.
9605116,Phys.Rev.
9907134,Nucl.Phys.
202018,JHEP
9805076,Nucl.Phys.
211259,Phys.Lett.
9510096,J.Phys.
9806051,Nucl.Phys.
9508172,Phys.Rev.
203172,Phys.Rev.
11088,Phys.Lett.
9907086,Nucl.Phys.
9307189,Phys.
9505012,Phys.Rev.
208026,Phys.Lett.
10275,JHEP
205056,Mod.Phys.Lett.
9512085,Phys.Lett.
9201054,Phys.Lett.
9707003,Phys.Rev.
104045,JHEP
9810166,Eur.Phys.J.
9403085,Mod.Phys.Lett.
9408149,Phys.Lett.
207115,Nucl.Phys.
9305018,Nucl.Phys.
9502101,Nucl.
110013,Mod.Phys.Lett.
9608171,Int.J.Mod.Phys.
9610181,Phys.Lett.
9904110,Phys.Lett.
112105,Phys.Rev.
9512105,Nucl.Phys.
9804110,Phys.Lett.
9310119,Nucl.Phys.
9812153,Phys.Lett.
111231,Phys.Rev.
9711078,Adv.Theor.Math.Phys.
9609066,Int.J.Mod.Phys.
9910025,Phys.Lett.
9306044,Phys.Lett.
9906111,Eur.Phys.J.
3130,Phys.Lett.
9510168,Nucl.Phys.
5215,Phys.Rev.
9808125,JHEP
9707216,Phys.Lett.
9505193,Nucl.
9607047,Phys.Lett.
9702135,Phys.Lett.
9307169,Phys.
9905217,Phys.Rev.
9602044,Acta
9707168,Int.J.Mod.Phys.
102086,Mod.Phys.Lett.
9403041,Phys.
9407035,Mod.Phys.Lett.
205106,Class.Quant.Grav.
9205100,Nucl.Phys.
9604181,Phys.Rev.
9088,Int.J.Theor.Phys.
205018,Class.Quant.Grav.
9801096,Nucl.Phys.
205320,Phys.Rev.
9405152,J.Phys.
9607128,Phys.Rev.
9206085,Mod.Phys.Lett.
9506082,Nuovo
210220,JHEP
9803188,Phys.Rev.
9911148,Phys.Rev.
9601107,Nucl.Phys.Proc.Suppl.
9803154,Nucl.Phys.
9404007,J.Math.Phys.
9412136,Phys.Rev.Lett.
6209,Int.J.Mod.Phys.
9306010,Lett.Math.Phys.
9910077,JHEP
4172,Prog.Theor.Phys.
9701095,Int.J.Mod.Phys.
9807039,Phys.Lett.
9401154,Phys.Lett.
9308140,Mod.Phys.Lett.
9607156,Phys.Rev.
1212,Int.J.Mod.Phys.
9911035,JHEP
9807033,JHEP
9510092,Class.Quant.Grav.
10014,Phys.Rev.
9908169,Phys.Lett.
9804038,Nucl.Phys.
12108,JHEP
9711111,Mod.Phys.Lett.
111061,JHEP
9910087,Phys.Lett.
9206039,Annals
9211050,Int.J.Mod.Phys.
9510079,Nucl.Phys.Proc.Suppl.
9602146,Prog.Theor.Phys.
9309059,J.Math.Phys.
7125,JHEP
9807178,Int.J.Mod.Phys.
102110,JHEP
9503091,Phys.Lett.
9605018,Nucl.Phys.
9303007,Phys.Rev.
9904189,Commun.Math.Phys.
9512086,Nucl.Phys.
11271,JHEP
109011,J.Math.Phys.
204001,Class.Quant.Grav.
104243,JHEP
101200,Phys.Lett.
9902181,Mod.Phys.Lett.
9907076,J.Phys.
9603023,Mod.Phys.Lett.
104195,Phys.Rev.
1205,Nucl.Phys.
11206,JHEP
9810021,Nucl.Phys.
9806218,Nucl.Phys.
9902146,Phys.
201095,JHEP
9604167,Int.J.Mod.Phys.
9604154,Mod.Phys.Lett.
9806098,Prog.Theor.Phys.
9505166,Prog.Theor.Phys.
9502130,Nucl.Phys.Proc.Suppl.
9203081,Phys.
204026,Phys.Rev.
208003,JHEP
9311010,Phys.Lett.
9608056,J.Phys.
205104,JHEP
9503178,Int.
9812114,JHEP
8182,Prog.Theor.Phys.
211143,Phys.Lett.
9104,Annals
9312168,Nucl.Phys.
201270,JHEP
9608170,Phys.Rev.
9601116,Annals
9710172,Phys.Rev.
9802192,Nucl.Phys.
9303047,Commun.Math.Phys.
9704210,Phys.Lett.
2237,Nucl.Phys.
9805113,Phys.Lett.
9306047,Phys.
9310008,Mod.Phys.Lett.
9311042,Nucl.Phys.
207183,Phys.Rev.
9611207,Phys.Rev.
9807150,Lett.Math.Phys.
9802068,Commun.Math.Phys.
9301040,Nucl.
9212114,Nucl.
9201014,Nucl.Phys.
9703038,Nucl.Phys.
9601132,Phys.Rev.Lett.
9904102,Int.J.Mod.Phys.
9710193,J.Phys.
9610140,Phys.Rev.
9308002,Phys.Lett.
9808018,Nucl.Phys.
9803126,Phys.Lett.
2192,Phys.Lett.
9905025,Phys.Lett.
9210037,Commun.Math.Phys.
209174,Mod.Phys.Lett.
9408168,Nucl.Phys.
1155,Annals
109025,Nucl.Phys.
9902031,Fortsch.Phys.
109035,Prog.Theor.Phys.
210075,Nucl.Phys.
9911070,Phys.Rev.
3178,Nucl.Phys.
9705041,Nucl.Phys.
9701074,Phys.Lett.
111064,Mod.Phys.Lett.
9709109,Phys.Rev.
112023,Commun.Math.Phys.
9705110,Phys.Rev.
9605178,Phys.Lett.
106178,Int.J.Mod.Phys.
9304043,Phys.Rev.
6204,JHEP
9312079,J.Math.Phys.
1201,Nucl.Phys.
9307051,Phys.Rev.
9209021,Phys.Lett.
9912122,Class.Quant.Grav.
9712108,Phys.Rev.
9201021,Nucl.Phys.
9811084,JHEP
9312017,Phys.Rev.Lett.
9802065,Phys.Rev.
9712150,JHEP
9707120,Nucl.Phys.
9505099,Nucl.
9701183,Prog.Theor.Phys.
107189,Prog.Theor.Phys.
207124,JHEP
11020,Fortsch.Phys.
9206004,Nucl.Phys.
9310035,Nucl.Phys.
9804137,Int.J.Mod.Phys.
9408130,Mod.Phys.Lett.
110062,Nucl.Phys.
9712059,JHEP
9207032,Phys.
9602112,Nucl.Phys.
9710206,Nucl.Phys.
203085,Nucl.Phys.
9603133,Phys.Rev.
9509057,J.Math.Phys.
7116,Annals
202096,Phys.Lett.
210239,JHEP
9312208,Lett.Math.Phys.
5220,Nucl.Phys.
9201011,Phys.
9812175,Phys.Rev.
9909018,Class.Quant.Grav.
9206003,Phys.Lett.
112150,JHEP
107013,Phys.Rev.
9303026,J.Phys.
9312028,J.Math.Phys.
104240,Nucl.Phys.
9712010,Phys.Rev.Lett.
9509168,Phys.Rev.
206237,JHEP
9702195,Annals
9810175,Mod.Phys.Lett.
9801141,Phys.Rev.Lett.
9805111,Phys.Lett.
9609211,Phys.Lett.
9707223,Nucl.Phys.
9508007,Phys.Rev.
204202,JHEP
211180,JHEP
9502083,Prog.Theor.Phys.
10090,JHEP
201173,JHEP
107096,Nucl.Phys.
103167,JHEP
9703044,Class.Quant.Grav.
206147,Phys.Rev.
5121,JHEP
11014,J.Math.Phys.
9912136,Phys.Rev.
105084,JHEP
9812112,Eur.Phys.J.
9801003,Fortsch.Phys.
9606101,J.Phys.
208084,J.Phys.
9707148,Phys.Lett.
9903017,Prog.Theor.Phys.
9912033,Phys.Rev.Lett.
9801148,Phys.Lett.
4088,Lett.Math.Phys.
9610195,Nucl.Phys.
11019,Nucl.Phys.
9808072,Nucl.Phys.
105250,Phys.Rev.
111191,Phys.Rev.
9209036,Nucl.
104075,Nucl.Phys.
9608029,Phys.Rev.
8077,Phys.Lett.
9703115,Prog.Theor.Phys.
9910056,Phys.Rev.
9907125,Nucl.Phys.
9412170,Commun.Math.Phys.
9906193,Nucl.Phys.
9509145,Nucl.Phys.Proc.Suppl.
9911058,J.Phys.
9903106,Int.J.Mod.Phys.
9502051,J.Math.Phys.
9211052,Commun.Math.Phys.
9311132,J.Math.Phys.
9503140,Z.Phys.
202035,Nucl.Phys.
201234,JHEP
9807153,Int.J.Mod.Phys.
9504089,Nucl.
9711059,Nucl.Phys.
9306069,Phys.Rev.
9605192,Phys.Lett.
9808079,Phys.Rev.
9202051,Mod.Phys.Lett.
9601113,Int.J.Mod.Phys.
9512063,Phys.Rev.
9404107,Nucl.Phys.
9910145,Phys.Rev.
9808087,JHEP
9811190,Annals
9311181,Phys.Lett.
9704004,Phys.Lett.
9708100,Commun.Math.Phys.
9209007,Phys.Lett.
107156,Phys.Lett.
208189,J.Phys.
9607005,Lett.Math.Phys.
9605168,Phys.Lett.
9902001,Phys.Lett.
9903029,Phys.Rev.
9307088,Nucl.Phys.
9310038,Int.J.Mod.Phys.
9303089,Phys.
11101,Nucl.Phys.
12035,Nucl.Phys.
9712143,JHEP
6181,Phys.Lett.
207045,Class.Quant.Grav.
9609134,J.Phys.
9902101,Nucl.Phys.
3266,J.Phys.
2217,Phys.Lett.
9810228,Int.J.Mod.Phys.
9904185,Mod.Phys.Lett.
9812065,Prog.Theor.Phys.
9502144,Phys.Lett.
9404167,Nucl.Phys.
9804153,J.Math.Phys.
9904022,Class.Quant.Grav.
9702040,Annals
9505029,Class.Quant.Grav.
9806125,Phys.Rev.
9610087,Int.J.Mod.Phys.
3257,Phys.Lett.
9411203,Phys.Lett.
9144,Phys.Lett.
9503096,Phys.Rev.
9905158,Int.J.Theor.Phys.
9603004,Nucl.Phys.
9201067,Nucl.Phys.
7231,Fortsch.Phys.
9608167,Phys.Lett.
9710118,Nucl.Phys.
9904010,Int.J.Mod.Phys.
209241,Class.Quant.Grav.
9407177,Nucl.Phys.
9906116,Phys.Lett.
111112,Phys.Lett.
7049,Int.J.Mod.Phys.
9701104,Phys.Rev.
9201015,Mod.Phys.Lett.
9609130,Int.J.Mod.Phys.
9605088,Phys.Lett.
9612130,Phys.Rev.
6107,JHEP
9807212,Phys.Rev.
9610186,Phys.Lett.
3143,Phys.Rev.
9602047,Mod.Phys.Lett.
11195,Int.J.Mod.Phys.
9603053,Commun.Math.Phys.
9710105,Nucl.Phys.
204204,Phys.Lett.
9312032,Nucl.Phys.
5089,JHEP
9501024,Nucl.
9410015,Phys.Rev.
9305105,Phys.Lett.
9402079,Mod.Phys.Lett.
9603054,Nuovo
9610191,Annals
9411091,Phys.
9009,JHEP
9705181,Nucl.Phys.
9511149,Nucl.Phys.
9606040,Nucl.Phys.
3295,Phys.Lett.
9912011,Phys.Lett.
204041,Nucl.Phys.
1135,JHEP
9506144,Phys.Lett.
105083,Class.Quant.Grav.
11231,J.Math.Phys.
5251,Nucl.Phys.
9706013,Phys.Lett.
9906077,Phys.Rev.
6191,JHEP
9605159,Nucl.Phys.
9601162,Nucl.Phys.
9503229,Phys.
9812033,Class.Quant.Grav.
9707083,J.Phys.
108123,Class.Quant.Grav.
9410217,Phys.Rev.Lett.
9502127,Phys.Rev.
3031,Phys.Lett.
9903157,Mod.Phys.Lett.
103240,Phys.Rev.
9408027,Z.Phys.
9803104,Phys.Lett.
9505187,Phys.Lett.
9506015,Phys.Rev.Lett.
107254,Class.Quant.Grav.
9511207,Nucl.Phys.
9411022,Phys.Rev.
111168,Phys.Rev.
9509169,Phys.Rev.
7184,Prog.Theor.Phys.
9510186,Nucl.Phys.Proc.Suppl.
9603057,Phys.Rev.
7061,Phys.Rev.
9305012,Phys.
9507140,Nucl.Phys.
110276,J.Phys.
9604184,Phys.Lett.
12149,Lett.Math.Phys.
9511047,Prog.Theor.Phys.
9511214,Nucl.Phys.Proc.Suppl.
106012,JHEP
9502074,Phys.Rev.
4145,J.Phys.
9510008,Int.
9803056,Prog.Theor.Phys.
9606192,Nucl.Phys.Proc.Suppl.
111039,Phys.Lett.
9505120,Phys.
7073,Eur.Phys.J.
102018,Adv.Theor.Math.Phys.
9501097,Z.Phys.
9210115,Commun.Math.Phys.
211203,JHEP
9309089,Phys.Rev.
9611002,Phys.Lett.
210219,Phys.Lett.
207235,Annals
9806196,Phys.Rev.
202156,Nucl.Phys.Proc.Suppl.
11002,Phys.Lett.
103150,Mod.Phys.Lett.
11091,JHEP
212239,Nucl.Phys.
9811161,Commun.Math.Phys.
9812169,Fortsch.Phys.
106135,Phys.Lett.
106245,Phys.Rev.
9408019,Nucl.Phys.
9905043,Prog.Theor.Phys.
9904113,JHEP
9607182,Phys.Rev.
